class_hchId,ORPHAcode,preferredTerm
147,589435,Spondylometaphyseal dysplasia-corneal dystrophy syndrome
147,592570,TRAF7-associated heart defect-digital anomalies-facial dysmorphism-motor and speech delay syndrome
147,664438,Gingival fibromatosis-aortic root dilatation-facial dysmorphism-intellectual disability syndrome
147,684305,NOCGUS syndrome
147,684742,2q13 microdeletion syndrome
147,688642,Turnpenny-Fry syndrome
147,156532,Rare syndrome with cardiac malformations
147,97965,Rare surgical cardiac disease
147,97340,Hunter-McAlpine syndrome
147,2050,Cole-Carpenter syndrome
147,1452,Cleidocranial dysplasia
147,620102,Non-syndromic unicoronal craniosynostosis
147,620113,Non-syndromic unilambdoid craniosynostosis
147,620139,Non-syndromic unifrontosphenoidal craniosynostosis
147,620146,Non-syndromic unisquamosal craniosynostosis
147,3366,Non-syndromic metopic craniosynostosis
147,35093,Non-syndromic sagittal craniosynostosis
147,620096,Non-syndromic unisutural craniosynostosis
147,620158,Non-syndromic non-specific multisutural craniosynostosis
147,620178,Non-syndromic bilambdoid craniosynostosis
147,620186,Non-syndromic unicoronal and sagittal craniosynostosis
147,620192,Non-syndromic metopic and sagittal craniosynostosis
147,620198,Non-syndromic bicoronal and metopic craniosynostosis
147,620205,Non-syndromic bicoronal and sagittal craniosynostosis
147,620212,Non-syndromic pansynostosis
147,35099,Non-syndromic bicoronal craniosynostosis
147,1516,Non-syndromic bilambdoid and sagittal craniosynostosis
147,620152,Non-syndromic multisutural craniosynostosis
147,139390,Non-syndromic craniosynostosis
147,207,Crouzon syndrome
147,1308,C syndrome
147,87,Apert syndrome
147,63269,Antley-Bixler syndrome with genital anomaly and disorder of steroidogenesis
147,596008,Antley-Bixler syndrome without genital anomaly or disorder of steroidogenesis
147,83,Antley-Bixler syndrome
147,1225,Baller-Gerold syndrome
147,1515,Cranioectodermal dysplasia
147,1527,"Craniosynostosis, Philadelphia type"
147,1528,Craniotelencephalic dysplasia
147,1540,Jackson-Weiss syndrome
147,1553,Curry-Jones syndrome
147,1555,Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome
147,2145,"Craniosynostosis, Herrmann-Opitz type"
147,2163,Holoprosencephaly-craniosynostosis syndrome
147,2409,Lowry-MacLean syndrome
147,2462,Shprintzen-Goldberg syndrome
147,2872,"Cardiocranial syndrome, Pfeiffer type"
147,3134,SCARF syndrome
147,313855,FGFR2-related bent bone dysplasia
147,3365,Trigonocephaly-broad thumbs syndrome
147,3369,Trigonocephaly-short stature-developmental delay syndrome
147,2898,X-linked intellectual disability-plagiocephaly syndrome
147,1541,"Craniosynostosis, Boston type"
147,1524,Craniomicromelic syndrome
147,52054,Craniosynostosis-intracranial calcifications syndrome
147,53271,Muenke syndrome
147,247651,Infantile hypophosphatasia
147,85199,Craniosynostosis-anal anomalies-porokeratosis syndrome
147,93262,Crouzon syndrome-acanthosis nigricans syndrome
147,93267,Cloverleaf skull-multiple congenital anomalies syndrome
147,247638,Prenatal benign hypophosphatasia
147,100978,Cloverleaf skull-asphyxiating thoracic dysplasia syndrome
147,1538,Craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome
147,168624,"Familial scaphocephaly syndrome, McGillivray type"
147,169163,Familial scaphocephaly syndrome
147,171839,Craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome
147,178377,Osteosclerosis-developmental delay-craniosynostosis syndrome
147,221054,Acrocephalopolydactyly
147,284149,Craniosynostosis-dental anomalies
147,293925,Lethal occipital encephalocele-skeletal dysplasia syndrome
147,247667,Childhood-onset hypophosphatasia
147,293843,3MC syndrome
147,276212,"Mucopolysaccharidosis type 6, rapidly progressing"
147,276223,"Mucopolysaccharidosis type 6, slowly progressing"
147,583,Mucopolysaccharidosis type 6
147,584,Mucopolysaccharidosis type 7
147,217085,"Mucopolysaccharidosis type 2, severe form"
147,217093,"Mucopolysaccharidosis type 2, attenuated form"
147,580,Mucopolysaccharidosis type 2
147,93473,Hurler syndrome
147,93474,Scheie syndrome
147,93476,Hurler-Scheie syndrome
147,579,Mucopolysaccharidosis type 1
147,79269,Sanfilippo syndrome type A
147,79270,Sanfilippo syndrome type B
147,79271,Sanfilippo syndrome type C
147,79272,Sanfilippo syndrome type D
147,581,Mucopolysaccharidosis type 3
147,309310,Mucopolysaccharidosis type 4B
147,309297,Mucopolysaccharidosis type 4A
147,582,Mucopolysaccharidosis type 4
147,67041,Hyaluronidase deficiency
147,662216,Mucopolysaccharidosis type 10
147,79213,Mucopolysaccharidosis
147,2645,Osteoglosphonic dysplasia
147,3270,Radioulnar synostosis-developmental delay-hypotonia syndrome
147,369837,Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome
147,1520,Craniofrontonasal dysplasia
147,65759,Carpenter syndrome
147,1860,Thanatophoric dysplasia type 1
147,93274,Thanatophoric dysplasia type 2
147,2655,Thanatophoric dysplasia
147,763,Pycnodysostosis
147,1465,Coffin-Siris syndrome
147,36,Acrocallosal syndrome
147,235,Dubowitz syndrome
147,647681,Craniosynostosis-facial dysmorphism-Chiari-1 malformation-developmental and language delay syndrome
147,565858,Craniosynostosis-microretrognathia-severe intellectual disability syndrome
147,672979,Craniosynostosis-facial dysmorphism-brachydactyly syndrome
147,672985,Craniosynostosis-skeletal and cerebellar anomalies-learning disabilities syndrome
147,2332,KBG syndrome
147,363958,17q21.31 microdeletion syndrome
147,363965,Koolen-De Vries syndrome due to a point mutation
147,96169,Koolen-De Vries syndrome
147,97297,Bohring-Opitz syndrome
147,1906,Fetal valproate spectrum disorder
147,93258,Pfeiffer syndrome type 1
147,93259,Pfeiffer syndrome type 2
147,93260,Pfeiffer syndrome type 3
147,710,Pfeiffer syndrome
147,794,Saethre-Chotzen syndrome
147,139393,Syndromic craniosynostosis
147,1531,Craniosynostosis
147,945,Acalvaria
147,1513,Craniodiaphyseal dysplasia
147,1790,Hypomandibular faciocranial dysostosis
147,3034,Delayed membranous cranial ossification
147,60015,Enlarged parietal foramina
147,77296,Morgagni-Stewart-Morel syndrome
147,251290,Parietal foramina with clavicular hypoplasia
147,1114,Aplasia cutis congenita
147,974,Adams-Oliver syndrome
147,1522,Craniometaphyseal dysplasia
147,1826,Frontometaphyseal dysplasia
147,2780,Osteopathia striata-cranial sclerosis syndrome
147,2763,Osteocraniostenosis
147,98038,Cranial malformation
147,1199,Esophageal atresia
147,100047,Esophageal duplication cyst
147,100048,Tubular duplication of the esophagus
147,91357,Duplication of the esophagus
147,91358,Congenital esophageal diverticulum
147,645749,Congenital esophageal stenosis
147,93938,Laryngotracheoesophageal cleft type 1
147,93939,Laryngotracheoesophageal cleft type 2
147,93940,Laryngotracheoesophageal cleft type 3
147,93941,Laryngotracheoesophageal cleft type 4
147,280205,Laryngotracheoesophageal cleft type 0
147,2004,Laryngotracheoesophageal cleft
147,454750,Isolated tracheoesophageal fistula
147,108959,Non-syndromic esophageal malformation
147,869,Triple A syndrome
147,929,Achalasia-microcephaly syndrome
147,391641,Feingold syndrome type 1
147,391646,Feingold syndrome type 2
147,1305,Feingold syndrome
147,77298,Anophthalmia/microphthalmia-esophageal atresia syndrome
147,514352,Congenital brachyesophagus-intrathoracic stomach-vertebral anomalies syndrome
147,108961,Syndromic esophageal malformation
147,88993,Esophageal malformation
147,600952,Non-syndromic anorectal malformation with perineal fistula
147,600966,"Non-syndromic anorectal malformation with rectourethral fistula, bulbar type"
147,600975,"Non-syndromic anorectal malformation with rectourethral fistula, prostatic type"
147,600961,Non-syndromic anorectal malformation with rectourethral fistula
147,600984,Non-syndromic anorectal malformation with rectovesical fistula
147,600993,Non-syndromic anorectal malformation with vestibular fistula
147,600998,Non-syndromic cloacal malformation
147,601002,Non-syndromic anorectal malformation without fistula
147,601008,Non-syndromic anorectal malformation with anal stenosis
147,601013,Non-syndromic anorectal malformation with pouch colon
147,601018,Non-syndromic anorectal malformation with rectal atresia
147,601023,Non-syndromic anorectal malformation with rectal stenosis
147,601028,Non-syndromic anorectal malformation with rectovaginal fistula
147,601033,Non-syndromic anorectal malformation with H-type fistula
147,557,Non-syndromic anorectal malformation
147,857,Townes-Brocks syndrome
147,884,Tetrasomy 12p syndrome
147,1552,Currarino syndrome
147,1590,Distal deletion 13q syndrome
147,1381,Cataract-intellectual disability-anal atresia-urinary defects syndrome
147,1436,X-linked skeletal dysplasia-intellectual disability syndrome
147,1756,Caudal duplication
147,2315,Johanson-Blizzard syndrome
147,2322,Kabuki syndrome
147,2408,Lowe-Kohn-Cohen syndrome
147,2556,Microphthalmia with linear skin defects syndrome
147,2973,"46,XX difference of sex development-anorectal anomalies syndrome"
147,3138,Ulnar-mammary syndrome
147,3412,VACTERL with hydrocephalus
147,2745,Opitz GBBB syndrome
147,782,Axenfeld-Rieger syndrome
147,75857,6q terminal deletion syndrome
147,83628,LUMBAR syndrome
147,93271,"Short rib-polydactyly syndrome, Verma-Naumoff type"
147,261638,Okihiro syndrome due to 20q13 microdeletion
147,261647,Okihiro syndrome due to a point mutation
147,93293,Okihiro syndrome
147,96176,Ring chromosome 13 syndrome
147,96185,Maternal uniparental disomy of chromosome 16 syndrome
147,140952,Syndactyly-telecanthus-anogenital and renal malformations syndrome
147,3169,Sirenomelia
147,1768,Familial caudal dysgenesis
147,444941,Caudal regression-sirenomelia spectrum
147,496751,EVEN-plus syndrome
147,93932,FG syndrome type 1
147,2345,Isolated Klippel-Feil syndrome
147,611201,Oculogastrointestinal-neurodevelopmental syndrome
147,93270,"Short rib-polydactyly syndrome, Saldino-Noonan type"
147,117573,Syndromic anorectal malformation
147,96346,Anorectal malformation
147,662376,Gastric duplication
147,662405,Pyloric duplication
147,1203,Duodenal atresia
147,199293,Congenital microgastria
147,108963,Non-syndromic gastroduodenal malformation
147,2538,Microgastria-limb reduction defect syndrome
147,108965,Syndromic gastroduodenal malformation
147,97944,Gastroduodenal malformation
147,2300,Multiple intestinal atresia
147,2301,Congenital short bowel syndrome
147,1201,Small bowel atresia
147,1198,Colonic atresia
147,662473,Duodenal duplication
147,662480,Jejuno-ileal duplication
147,662456,Small intestine duplication
147,508410,Familial intestinal malrotation
147,662392,Colonic duplication
147,108967,Non-syndromic intestinal malformation
147,110,Bardet-Biedl syndrome
147,66629,Goldberg-Shprintzen megacolon syndrome
147,99803,Haddad syndrome
147,163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease
147,897,Waardenburg-Shah syndrome
147,2150,Hirschsprung disease-type D brachydactyly syndrome
147,261537,Mowat-Wilson syndrome due to monosomy 2q22
147,261552,Mowat-Wilson syndrome due to a ZEB2 point mutation
147,2152,Mowat-Wilson syndrome
147,2153,Hirschsprung disease-nail hypoplasia-dysmorphism syndrome
147,2155,Hirschsprung disease-deafness-polydactyly syndrome
147,557866,Rare disorder with Hirschsprung disease as a major feature
147,2464,"Marfanoid syndrome, De Silva type"
147,1759,Thoraco-abdominal enteric duplication
147,3405,Umbilical cord ulceration-intestinal atresia syndrome
147,293864,Hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome
147,436252,Combined immunodeficiency-enteropathy spectrum
147,527468,Diaphragmatic hernia-short bowel-asplenia syndrome
147,506307,Stromme syndrome
147,108969,Syndromic intestinal malformation
147,97945,Intestinal malformation
147,684752,Isolated anal canal duplication
147,171220,Rectal duplication
147,684757,Malformation of the anal canal and the rectum
147,98039,Digestive tract malformation
147,2040,Congenital respiratory-biliary fistula
147,2805,Partial pancreatic agenesis
147,675,Annular pancreas
147,674,Accessory pancreas
147,30391,Isolated biliary atresia
147,53035,Caroli disease
147,101351,Familial isolated congenital asplenia
147,457083,Isolated splenogonadal fusion
147,662388,Gallbladder duplication
147,108971,Non-syndromic visceral malformation
147,294415,Renal-hepatic-pancreatic dysplasia
147,2063,Splenogonadal fusion-limb defects-micrognathia syndrome
147,244283,Biliary atresia with splenic malformation syndrome
147,689829,Microphthalmia-motor delay-language delay-brain anomalies-diaphragmatic hernia syndrome
147,556955,Pancreatic agenesis-holoprosencephaly syndrome
147,108973,Syndromic visceral malformation
147,98041,"Visceral malformation of the liver, biliary tract, pancreas or spleen"
147,2140,Congenital diaphragmatic hernia
147,660,Omphalocele
147,2368,Gastroschisis
147,490,Omphalomesenteric cyst
147,108977,Non-syndromic diaphragmatic or abdominal wall malformation
147,280,Wolf-Hirschhorn syndrome
147,199,Cornelia de Lange syndrome
147,287,Classical Ehlers-Danlos syndrome
147,1335,Pentalogy of Cantrell
147,2059,Fryns syndrome
147,2141,Diaphragmatic defect-limb deficiency-skull defect syndrome
147,2143,Donnai-Barrow syndrome
147,2369,Limb body wall complex
147,2470,Matthew-Wood syndrome
147,2736,Lethal omphalocele-cleft palate syndrome
147,2847,Pericardial and diaphragmatic defect
147,3164,"Omphalocele syndrome, Shprintzen-Goldberg type"
147,2078,Geroderma osteodysplastica
147,35664,ALDH18A1-related De Barsy syndrome
147,293633,PYCR1-related De Barsy syndrome
147,2962,De Barsy syndrome
147,3342,Arterial tortuosity syndrome
147,198,Occipital horn syndrome
147,90348,Autosomal dominant cutis laxa
147,90349,Autosomal recessive cutis laxa type 1
