data,AverageAgeOfOnset,Date,DisorderGroup,ORPHAcode,OrphanetURL,Preferred term,TypeOfInheritance,Typology
145,"['Adult', 'Elderly']",2024-12-03 07:13:23,Disorder,145,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=145,Hereditary breast and/or ovarian cancer syndrome,['Autosomal dominant'],Disease
146,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,146,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=146,Differentiated thyroid carcinoma,['Not applicable'],Disease
147,['All ages'],2024-12-03 07:13:23,Disorder,147,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=147,Carbamoyl-phosphate synthetase 1 deficiency,['Autosomal recessive'],Disease
148,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,148,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=148,Multiple carboxylase deficiency,['Autosomal recessive'],Clinical group
150,['All ages'],2024-12-03 07:13:23,Disorder,150,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=150,Nasopharyngeal carcinoma,"['Multigenic/multifactorial', 'Not applicable']",Disease
154,['All ages'],2024-12-03 07:13:23,Disorder,154,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=154,Familial isolated dilated cardiomyopathy,"['Autosomal dominant', 'Autosomal recessive', 'Mitochondrial inheritance', 'X-linked recessive']",Disease
156,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,156,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=156,Carnitine palmitoyl transferase 1A deficiency,['Autosomal recessive'],Disease
157,['All ages'],2024-12-03 07:13:23,Disorder,157,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157,Carnitine palmitoyltransferase II deficiency,['Autosomal recessive'],Disease
158,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,158,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158,Systemic primary carnitine deficiency,['Autosomal recessive'],Disease
159,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,159,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=159,Carnitine-acylcarnitine translocase deficiency,['Autosomal recessive'],Disease
160,['All ages'],2024-12-03 07:13:23,Disorder,160,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=160,Castleman disease,['Not applicable'],Disease
162,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,162,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=162,Congenital cataract-anterior segment dysgenesis syndrome,['Autosomal dominant'],Malformation syndrome
163,['All ages'],2024-12-03 07:13:23,Disorder,163,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163,Hereditary hyperferritinemia-cataract syndrome,['Autosomal dominant'],Disease
165,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,165,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=165,Neutral lipid storage disease,['Autosomal recessive'],Clinical group
166,['All ages'],2024-12-03 07:13:23,Group of disorders,166,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166,Charcot-Marie-Tooth disease/Hereditary motor and sensory neuropathy,"['Autosomal dominant', 'Autosomal recessive', 'X-linked dominant', 'X-linked recessive']",Category
167,['Childhood'],2024-12-03 07:13:23,Disorder,167,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=167,Chédiak-Higashi syndrome,['Autosomal recessive'],Disease
168,['Childhood'],2024-12-03 07:13:23,Disorder,168,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168,Loose anagen syndrome,['Autosomal dominant'],Disease
169,['Childhood'],2024-12-03 07:13:23,Disorder,169,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169,Ringed hair disease,"['Autosomal dominant', 'Not applicable']",Disease
170,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,170,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=170,Woolly hair,"['Autosomal dominant', 'Autosomal recessive']",Disease
171,"['Adolescent', 'Adult', 'Childhood', 'Elderly']",2024-12-03 07:13:23,Disorder,171,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171,Primary sclerosing cholangitis,['Multigenic/multifactorial'],Disease
172,"['Adolescent', 'Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,172,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=172,Progressive familial intrahepatic cholestasis,['Autosomal recessive'],Disease
173,['All ages'],2024-12-03 07:13:23,Disorder,173,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=173,Cholera,['Not applicable'],Disease
174,"['Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,174,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=174,"Metaphyseal chondrodysplasia, Schmid type",['Autosomal dominant'],Disease
175,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,175,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=175,Cartilage-hair hypoplasia,['Autosomal recessive'],Disease
176,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,176,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=176,Non-rhizomelic chondrodysplasia punctata,"['Autosomal dominant', 'Autosomal recessive', 'X-linked dominant', 'X-linked recessive']",Clinical group
177,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,177,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=177,Rhizomelic chondrodysplasia punctata,['Autosomal recessive'],Disease
178,['Adult'],2024-12-03 07:13:23,Disorder,178,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=178,Chordoma,"['Autosomal dominant', 'Not applicable']",Disease
179,"['Adult', 'Elderly']",2024-12-03 07:13:23,Disorder,179,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=179,Birdshot chorioretinopathy,['Unknown'],Disease
180,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,180,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=180,Choroideremia,['X-linked recessive'],Disease
181,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Subtype of disorder,181,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=181,X-linked hypohidrotic ectodermal dysplasia,['X-linked recessive'],Etiological subtype
182,['All ages'],2024-12-03 07:13:23,Disorder,182,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=182,Chromomycosis,['Not applicable'],Disease
183,"['Adolescent', 'Adult', 'Elderly']",2024-12-03 07:13:23,Disorder,183,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=183,Eosinophilic granulomatosis with polyangiitis,['Not applicable'],Disease
184,['Childhood'],2024-12-03 07:13:23,Disorder,184,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=184,Cherubism,"['Autosomal dominant', 'Autosomal recessive', 'Not applicable']",Malformation syndrome
185,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,185,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=185,Scimitar syndrome,['Not applicable'],Malformation syndrome
186,"['Adolescent', 'Adult', 'Elderly']",2024-12-03 07:13:23,Disorder,186,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=186,Primary biliary cholangitis,"['Multigenic/multifactorial', 'Unknown']",Disease
187,"['Adult', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,187,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=187,Citrullinemia,['Autosomal recessive'],Category
188,['Adult'],2024-12-03 07:13:23,Disorder,188,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=188,Systemic capillary leak syndrome,['Not applicable'],Disease
189,['Childhood'],2024-12-03 07:13:23,Disorder,189,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=189,Hidrotic ectodermal dysplasia,['Autosomal dominant'],Disease
190,['Childhood'],2024-12-03 07:13:23,Disorder,190,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=190,Coats disease,['Not applicable'],Disease
191,['All ages'],2024-12-03 07:13:23,Disorder,191,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=191,Cockayne syndrome,['Autosomal recessive'],Disease
192,"['Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,192,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=192,Coffin-Lowry syndrome,['X-linked dominant'],Malformation syndrome
193,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,193,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=193,Cohen syndrome,['Autosomal recessive'],Malformation syndrome
195,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,195,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=195,Cat-eye syndrome,['Not applicable'],Malformation syndrome
198,"['Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,198,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=198,Occipital horn syndrome,['X-linked recessive'],Disease
199,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,199,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=199,Cornelia de Lange syndrome,"['Autosomal dominant', 'Not applicable', 'X-linked recessive']",Malformation syndrome
200,['Antenatal'],2024-12-03 07:13:23,Disorder,200,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=200,Isolated corpus callosum agenesis,['Not applicable'],Morphological anomaly
201,['All ages'],2024-12-03 07:13:23,Disorder,201,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=201,Cowden syndrome,['Autosomal dominant'],Disease
202,['No data available'],2024-12-03 07:13:23,Disorder,202,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=202,Crandall syndrome,['Autosomal recessive'],Disease
204,"['Adult', 'Elderly']",2024-12-03 07:13:23,Disorder,204,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=204,Sporadic Creutzfeldt-Jakob disease,['Not applicable'],Disease
205,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,205,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=205,Crigler-Najjar syndrome,['Autosomal recessive'],Disease
207,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,207,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=207,Crouzon syndrome,['Autosomal dominant'],Malformation syndrome
209,,2024-12-03 07:13:23,Group of disorders,209,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=209,Cutis laxa,"['Autosomal dominant', 'Autosomal recessive', 'Not applicable', 'X-linked recessive']",Clinical group
210,['All ages'],2024-12-03 07:13:23,Disorder,210,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=210,Cyclosporiasis,['Not applicable'],Disease
211,"['Adolescent', 'Adult']",2024-12-03 07:13:23,Subtype of disorder,211,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=211,Familial cylindromatosis,['Autosomal dominant'],Clinical subtype
212,['All ages'],2024-12-03 07:13:23,Disorder,212,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=212,Cystathioninuria,['Autosomal recessive'],Disease
213,"['Adolescent', 'Adult', 'Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,213,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=213,Cystinosis,['Autosomal recessive'],Disease
214,['All ages'],2024-12-03 07:13:23,Disorder,214,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=214,Cystinuria,"['Autosomal recessive', 'Semi-dominant']",Disease
215,['Neonatal'],2024-12-03 07:13:23,Disorder,215,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=215,Congenital stationary night blindness,"['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Disease
216,['All ages'],2024-12-03 07:13:23,Group of disorders,216,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=216,Neuronal ceroid lipofuscinosis,"['Autosomal dominant', 'Autosomal recessive']",Clinical group
217,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,217,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=217,Isolated Dandy-Walker malformation,['Multigenic/multifactorial'],Morphological anomaly
218,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,218,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=218,Darier disease,['Autosomal dominant'],Disease
219,['Childhood'],2024-12-03 07:13:23,Disorder,219,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=219,Delta-sarcoglycan-related limb-girdle muscular dystrophy R6,['Autosomal recessive'],Disease
220,"['Adolescent', 'Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,220,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=220,Denys-Drash syndrome,,Disease
221,"['Adult', 'Elderly']",2024-12-03 07:13:23,Disorder,221,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=221,Dermatomyositis,['Not applicable'],Disease
222,"['Adolescent', 'Adult', 'Childhood', 'Elderly']",2024-12-03 07:13:23,Disorder,222,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=222,Erosive pustular dermatosis of the scalp,['Not applicable'],Disease
223,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,223,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=223,Arginine vasopressin resistance,"['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Disease
224,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,224,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=224,Neonatal diabetes mellitus,"['Autosomal dominant', 'Autosomal recessive', 'Not applicable']",Category
226,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,226,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=226,Dihydropteridine reductase deficiency,['Autosomal recessive'],Clinical subtype
227,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,227,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=227,Diphallia,,Morphological anomaly
229,['All ages'],2024-12-03 07:13:23,Disorder,229,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=229,Familial aortic dissection,,Disease
230,"['Adolescent', 'Adult', 'Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,230,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=230,Dopamine beta-hydroxylase deficiency,['Autosomal recessive'],Disease
231,['All ages'],2024-12-03 07:13:23,Disorder,231,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=231,Dracunculiasis,,Disease
232,['All ages'],2024-12-03 07:13:23,Disorder,232,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=232,Sickle cell anemia,['Autosomal recessive'],Disease
233,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,233,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=233,Duane retraction syndrome,"['Autosomal dominant', 'Autosomal recessive', 'Not applicable']",Malformation syndrome
234,"['Adolescent', 'Adult']",2024-12-03 07:13:23,Disorder,234,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=234,Dubin-Johnson syndrome,['Autosomal recessive'],Disease
235,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,235,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=235,Dubowitz syndrome,['Autosomal recessive'],Malformation syndrome
236,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,236,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=236,Trisomy 9p syndrome,,Malformation syndrome
237,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,237,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=237,Duplication of urethra,,Morphological anomaly
239,['Infancy'],2024-12-03 07:13:23,Disorder,239,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=239,Dyggve-Melchior-Clausen disease,['Autosomal recessive'],Disease
240,"['Adolescent', 'Antenatal', 'Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,240,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=240,Léri-Weill dyschondrosteosis,['Autosomal dominant'],Malformation syndrome
241,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,241,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=241,Dyschromatosis universalis hereditaria,"['Autosomal dominant', 'Autosomal recessive']",Disease
242,"['Adolescent', 'Adult']",2024-12-03 07:13:23,Disorder,242,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=242,"46,XY complete gonadal dysgenesis","['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive', 'Y-linked']",Malformation syndrome
243,"['Adolescent', 'Adult']",2024-12-03 07:13:23,Disorder,243,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=243,"46,XX gonadal dysgenesis","['Autosomal dominant', 'Autosomal recessive', 'Not applicable', 'X-linked recessive']",Malformation syndrome
244,['Neonatal'],2024-12-03 07:13:23,Disorder,244,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=244,Primary ciliary dyskinesia,"['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Disease
245,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,245,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=245,Nager syndrome,"['Autosomal dominant', 'Autosomal recessive', 'Not applicable']",Malformation syndrome
246,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,246,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=246,Postaxial acrofacial dysostosis,['Autosomal recessive'],Malformation syndrome
247,"['Adolescent', 'Adult']",2024-12-03 07:13:23,Group of disorders,247,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=247,Inherited arrhythmogenic cardiomyopathy,"['Autosomal dominant', 'Autosomal recessive']",Clinical group
248,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,248,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=248,Autosomal recessive hypohidrotic ectodermal dysplasia,['Autosomal recessive'],Etiological subtype
249,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,249,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=249,Fibrous dysplasia of bone,['Not applicable'],Malformation syndrome
250,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,250,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=250,Frontonasal dysplasia,['Not applicable'],Clinical group
251,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,251,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=251,Multiple epiphyseal dysplasia,"['Autosomal dominant', 'Autosomal recessive']",Clinical group
253,['All ages'],2024-12-03 07:13:23,Group of disorders,253,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=253,Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia,,Clinical group
254,['Infancy'],2024-12-03 07:13:23,Group of disorders,254,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=254,Spondylometaphyseal dysplasia,"['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Clinical group
255,['Childhood'],2024-12-03 07:13:23,Group of disorders,255,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=255,Dopa-responsive dystonia,"['Autosomal dominant', 'Autosomal recessive', 'Not applicable']",Clinical group
256,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,256,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=256,Early-onset generalized limb-onset dystonia,['Autosomal dominant'],Disease
257,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,257,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=257,Epidermolysis bullosa simplex with muscular dystrophy,['Autosomal recessive'],Disease
258,['Neonatal'],2024-12-03 07:13:23,Disorder,258,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=258,Laminin subunit alpha 2-related congenital muscular dystrophy,['Autosomal recessive'],Malformation syndrome
261,['Childhood'],2024-12-03 07:13:23,Disorder,261,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=261,Emery-Dreifuss muscular dystrophy,"['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Disease
262,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Group of disorders,262,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=262,Duchenne and Becker muscular dystrophy,['X-linked recessive'],Clinical group
263,['All ages'],2024-12-03 07:13:23,Group of disorders,263,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=263,Limb-girdle muscular dystrophy,"['Autosomal dominant', 'Autosomal recessive']",Clinical group
